xd,road-name,road-num,bearing,miles,frc,county,state,zip,timezone_name,start_latitude,start_longitude,end_latitude,end_longitude
450506058,S PRAIRIE AVE,,S,0.167205842053474,4,LOS ANGELES,CA,90301,America/Los_Angeles,33.94787,-118.34395,33.94545,-118.34395
172774208,W 90TH ST,,W,0.23223462031696,5,LOS ANGELES,CA,90305,America/Los_Angeles,33.95646,-118.33993,33.95673,-118.34395
461708823,PINCAY DR,,E,0.133057624981036,5,LOS ANGELES,CA,90305,America/Los_Angeles,33.95646,-118.33993,33.95643,-118.33761
171187344,BRIARWOOD LN,,E,0.023170534109791,5,LOS ANGELES,CA,90305,America/Los_Angeles,33.95844,-118.3314,33.95874,-118.33157
449921997,CRENSHAW BLVD,,N,0.222482390457033,4,LOS ANGELES,CA,90305,America/Los_Angeles,33.94913,-118.32649,33.95235,-118.3265
449921998,CRENSHAW BLVD,,N,0.025564530750433,4,LOS ANGELES,CA,90305,America/Los_Angeles,33.95235,-118.3265,33.95272,-118.3265
449921916,S PRAIRIE AVE,,N,0.250808765154261,4,LOS ANGELES,CA,90301,America/Los_Angeles,33.94909,-118.34395,33.95272,-118.34395
461711393,YUKON AVE,,N,0.249415747468743,5,LOS ANGELES,CA,90303,America/Los_Angeles,33.94546,-118.33517,33.94884,-118.33642
449921913,S PRAIRIE AVE,,S,0.250808765154261,4,LOS ANGELES,CA,90301,America/Los_Angeles,33.95272,-118.34395,33.94909,-118.34395
171952627,CRENSHAW BLVD,,S,0.169973446230022,5,LOS ANGELES,CA,90305,America/Los_Angeles,33.94915,-118.32672,33.94669,-118.32674
400606730,W 99TH ST,,W,0.142735896584224,5,LOS ANGELES,CA,90305,America/Los_Angeles,33.94669,-118.32674,33.94666,-118.32923
450514156,WEST BLVD,,S,0.011054932440625,5,LOS ANGELES,CA,90305,America/Los_Angeles,33.96004,-118.33513,33.95988,-118.33513
449921917,W CENTURY BLVD,,E,0.236156852340334,4,LOS ANGELES,CA,90304,America/Los_Angeles,33.94545,-118.34395,33.94546,-118.33983
172364983,PINCAY DR,,E,0.242433354648459,5,LOS ANGELES,CA,90305,America/Los_Angeles,33.95619,-118.33073,33.95622,-118.3265
400933699,W 90TH ST,,W,0.134686700087748,5,LOS ANGELES,CA,90305,America/Los_Angeles,33.9562,-118.33237,33.95622,-118.33472
172313790,ENDSLEIGH AVE,,S,0.109469028737772,5,LOS ANGELES,CA,90305,America/Los_Angeles,33.95971,-118.33974,33.95845,-118.33907
171146927,BRIARWOOD LN,,E,0.035577551671754,5,LOS ANGELES,CA,90305,America/Los_Angeles,33.95876,-118.33426,33.9586,-118.33367
171385031,W 99TH ST,,E,0.051621401887383,5,LOS ANGELES,CA,90305,America/Los_Angeles,33.94669,-118.32674,33.94608,-118.32648
401057155,W 99TH ST,,E,0.142735896584224,5,LOS ANGELES,CA,90305,America/Los_Angeles,33.94666,-118.32923,33.94669,-118.32674
461714959,YUKON AVE,,S,0.093502772885026,5,LOS ANGELES,CA,90303,America/Los_Angeles,33.95005,-118.33715,33.94884,-118.33642
449929803,W MANCHESTER BLVD,42,W,0.1982853170948,3,LOS ANGELES,CA,90305,America/Los_Angeles,33.96004,-118.32876,33.96004,-118.33222
449929804,W MANCHESTER BLVD,42,W,0.166765970394168,3,LOS ANGELES,CA,90305,America/Los_Angeles,33.96004,-118.33222,33.96004,-118.33513
449929802,W MANCHESTER BLVD,42,W,0.129515839525673,3,LOS ANGELES,CA,90305,America/Los_Angeles,33.96004,-118.3265,33.96004,-118.32876
170940660,BRIARWOOD LN,,E,0.047087645669129,5,LOS ANGELES,CA,90305,America/Los_Angeles,33.9586,-118.33367,33.95819,-118.33303
172680857,W 99TH ST,,W,0.051621401887383,5,LOS ANGELES,CA,90305,America/Los_Angeles,33.94608,-118.32648,33.94669,-118.32674
450506066,W MANCHESTER BLVD,42,E,0.154163644866197,3,LOS ANGELES,CA,90305,America/Los_Angeles,33.9599,-118.34023,33.95989,-118.33754
449921920,W CENTURY BLVD,,E,0.143878126352052,4,LOS ANGELES,CA,90303,America/Los_Angeles,33.94546,-118.33517,33.94547,-118.33266
449921921,W CENTURY BLVD,,E,0.195466083885045,4,LOS ANGELES,CA,90303,America/Los_Angeles,33.94547,-118.33266,33.94547,-118.32925
450506065,W MANCHESTER BLVD,42,E,0.214645712394414,3,LOS ANGELES,CA,90305,America/Los_Angeles,33.95984,-118.34397,33.9599,-118.34023
461714074,PINCAY DR,,W,0.129905215768307,5,LOS ANGELES,CA,90305,America/Los_Angeles,33.95622,-118.33536,33.95643,-118.33761
449921924,W CENTURY BLVD,,W,0.195466083885045,4,LOS ANGELES,CA,90303,America/Los_Angeles,33.94547,-118.32925,33.94547,-118.33266
449921925,W CENTURY BLVD,,W,0.143878126352052,4,LOS ANGELES,CA,90303,America/Los_Angeles,33.94547,-118.33266,33.94546,-118.33517
